Compound,Label,struct_file_path,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,ewald_energy_per_atom,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,gii,struct_ordered,struct_disordered,max_mm_dists,min_mm_dists,avg_mm_dists,max_mx_dists,min_mx_dists,avg_mx_dists,max_xx_dists,min_xx_dists,avg_xx_dists,v_m,v_x,iv,iv_p1,est_hubbard_u,est_charge_trans,volume_per_site
Sm2TiO5,1,../data/Structures/Insulators/Sm2TiO5_CollCode_195210.cif,8.0,62.0,54.0,23.25,19.375,8.0,23.0,87.0,64.0,65.5,26.875,87.0,15.9994,150.36,134.3606,53.57300000000001,48.3935,15.9994,54.8,1941.0,1886.2,613.125,697.90625,54.8,3.0,16.0,13.0,11.25,5.9375,16.0,2.0,6.0,4.0,3.25,1.5625,2.0,66.0,198.0,132.0,110.75,55.9375,66.0,1.17,3.44,2.27,2.635,1.00625,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,2.0,2.0,0.25,0.4375,0.0,0.0,6.0,6.0,1.5,2.25,0.0,4.0,8.0,4.0,6.25,0.875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,8.0,8.0,1.0,1.75,0.0,0.0,8.0,8.0,2.0,3.0,0.0,2.0,8.0,6.0,4.25,2.8125,2.0,9.105,33.23,24.124999999999996,16.084375,8.72421875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.8166666666625e-06,4.9291666666593755e-06,0.0,12.0,194.0,182.0,73.25,76.5625,12.0,-2.0,4.0,6.0,3.564531154716027,-36.920717886742544,0.07415396169055549,1.1285659653601654,0.7711085556541897,0.019996506766369937,0.21651447634067963,0.1965179695743097,0.11054987761682922,0.05888205663774164,0.14621270896706298,0.15916432911148337,1.0,0.0,3.7969179999999993,3.7969179999999993,3.7969179999999993,1.9744152503083205,1.8278845895440745,1.905911262109774,3.5296467868662473,2.558265684498927,2.9936584905080212,-43.842774216418974,25.181186092285465,43.26717,99.299,52.23937253844829,10.490716996220682,14.233797538110277
NdMnO3,1,../data/Structures/Insulators/NdMnO3_CollCode_153214.cif,8.0,60.0,52.0,21.8,16.560000000000002,8.0,19.0,87.0,68.0,66.4,24.72,87.0,15.9994,144.242,128.24259999999998,49.435649,40.12349879999999,15.9994,54.8,1519.0,1464.2,595.48,648.816,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,107.6,49.92,66.0,1.14,3.44,2.3,2.602,1.0056,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,7.0,1.0,6.2,0.3200000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,4.2,2.6399999999999997,2.0,9.105,34.81,25.705000000000002,14.522517241380001,8.114993103448,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,-2.0,3.0,5.0,3.2732683535398857,-33.140015620765446,,,,,,,,,,0.09878369259659024,1.0,0.0,3.9870196538517346,3.773954999999999,3.9159981025678223,2.223021663132294,1.9108957422699488,2.028556389577798,3.4062906635516113,2.7241404057874687,2.945364050849319,-36.103855122956375,23.131606732239703,33.668,51.21,13.864865940471788,10.758174215964502,11.962690687948113
CoP3,1,../data/Structures/Insulators/CoP3_CollCode_92393.cif,15.0,27.0,12.0,18.0,4.5,15.0,58.0,83.0,25.0,76.75,9.375,83.0,30.973762,58.933195,27.959432999999997,37.963620250000005,10.484787375000002,30.973762,317.3,1768.0,1450.7,679.975,544.0125,317.3,9.0,15.0,6.0,13.5,2.25,15.0,3.0,4.0,1.0,3.25,0.375,3.0,107.0,126.0,19.0,111.75,7.125,107.0,1.88,2.19,0.31000000000000005,2.1125,0.11625000000000008,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.25,1.125,3.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.25,1.125,3.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,10.245,22.5702380952,12.325238095200001,19.488928571400002,4.621964285699999,22.5702380952,0.0,1.625,1.625,1.21875,0.609375,1.625,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,2.0,194.0,192.0,50.0,72.0,2.0,-3.0,5.0,8.0,4.1952353926806065,0.0,0.05119219990330921,1.0341281332688732,0.8976156001933814,3.32585759938801e-17,0.15503956717001247,0.15503956717001244,0.11627967537750933,0.058139837688754595,0.10815682361388197,0.0,1.0,0.0,3.8556,3.855599999999999,3.8555999999999995,2.2254370819112412,2.2254370819112395,2.2254370819112403,3.2305720392247683,2.2382529119999997,2.8137132223830386,,,,,,,14.329001345903999
SrCeO3,1,../data/Structures/Insulators/SrCeO3_CollCode_71352.cif,8.0,58.0,50.0,24.0,19.2,8.0,8.0,87.0,79.0,56.8,36.239999999999995,87.0,15.9994,140.116,124.11660000000002,55.14684,46.976928,15.9994,54.8,1071.0,1016.2,457.08000000000004,482.73600000000005,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,204.0,138.0,119.4,64.08,66.0,0.95,3.44,2.49,2.478,1.1543999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.2,0.32,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,0.0,22.0,22.0,5.6,6.56,2.0,9.105,54.23,45.125,23.756999999999998,17.5824,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2.0,4.0,6.0,3.3806170189140663,-32.51721666691428,0.06362377470639126,1.0438714509049616,0.8409405632340217,0.011002591781760334,0.15770556307516206,0.14670297129340173,0.11089283875864261,0.044108447799160025,0.11188453035410101,0.4018363560798735,1.0,0.0,4.297340481332611,4.29015,4.293745240666306,2.269399357510203,2.218187048724187,2.2502938930429672,3.6114864415460404,3.117172228378489,3.2390135385475856,-39.026645802555485,21.493889637428623,36.906,65.55,25.290366006157026,9.50471082847869,15.8411095308027
EuRhO3,1,../data/Structures/Insulators/EuRhO3_CollCode_230643.cif,8.0,63.0,55.0,26.4,22.080000000000002,8.0,25.0,87.0,62.0,69.0,21.6,87.0,15.9994,151.964,135.9646,60.57354,53.488968,15.9994,54.8,2237.0,2182.2,699.28,773.376,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,198.0,132.0,107.6,49.92,66.0,1.185,3.44,2.255,2.757,0.8196,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,6.0,9.0,3.0,7.2,1.44,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,36.46,27.355,15.483,8.3908,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2.0,3.0,5.0,3.2732683535398857,-33.063641726285745,0.055804176837921694,1.0483086018217471,0.8604895579051955,0.025495675139298814,0.16594185195993585,0.14044617682063704,0.10736364876217634,0.045479974639125134,0.09693950236822904,0.23847908352579694,1.0,0.0,3.9131873281252454,3.84315,3.8781686640626227,2.115221186227068,2.006466470334564,2.070510483839351,3.15921964485779,2.77097826002581,2.9541459709091806,-34.50731435621727,22.864551586818504,31.06,42.0,7.226997485840272,11.646412373029989,11.73278877982575
Y2Ir2O7,1,../data/Structures/Insulators/Y2Ir2O7_CollCode_187534.cif,8.0,77.0,69.0,26.181818181818183,23.140495867768593,8.0,12.0,87.0,75.0,68.45454545454545,23.603305785123965,87.0,15.9994,192.217,176.2176,61.29468181818183,57.64854049586777,15.9994,54.8,2739.0,2684.2,859.9636363636364,1024.7537190082644,54.8,3.0,16.0,13.0,12.363636363636363,4.628099173553719,16.0,2.0,6.0,4.0,3.272727272727273,1.6198347107438018,2.0,66.0,190.0,124.0,102.18181818181819,46.049586776859506,66.0,1.22,3.44,2.2199999999999998,2.8109090909090906,0.8006611570247935,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,7.0,7.0,1.4545454545454546,2.0165289256198347,0.0,0.0,14.0,14.0,2.5454545454545454,4.165289256198347,0.0,3.0,23.0,20.0,8.545454545454545,5.256198347107437,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,9.0,9.0,2.1818181818181817,2.7768595041322315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.4545454545454546,2.0165289256198347,2.0,9.105,32.365,23.26,14.262272727272727,6.582809917355371,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.81818181818181,91.40495867768595,12.0,-2.0,4.0,6.0,3.6614546289692025,-39.97853571278153,0.06690755916117026,1.076266979822634,0.830018534020082,7.461791221749582e-17,0.17810195622671843,0.17810195622671834,0.09212946716739273,0.04961014165572077,0.12278130217950227,0.2808642907989241,1.0,0.0,3.5729398546575073,3.572939854657505,3.5729398546575055,1.9838364839961156,1.9838364839961133,1.9838364839961145,3.006414511303015,2.5891891717607116,2.82365025562549,-44.28980772656899,24.029174832933094,40.0,57.0,12.969803415182223,13.349680229522772,11.728147653262637
Sm2O3,1,../data/Structures/Insulators/Sm2O3_LT_CollCode_40475.cif,8.0,62.0,54.0,29.6,25.920000000000005,8.0,23.0,87.0,64.0,61.4,30.720000000000006,87.0,15.9994,150.36,134.3606,69.74364,64.49308800000001,15.9994,54.8,1345.0,1290.2,570.88,619.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,118.8,63.35999999999999,66.0,1.17,3.44,2.27,2.532,1.0896000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,2.88,0.0,6.0,8.0,2.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,2.0,8.0,6.0,4.4,2.88,2.0,9.105,33.23,24.124999999999996,18.755,11.579999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,73.6,73.92,12.0,-2.0,3.0,5.0,3.5355339059327378,-30.74660938266033,0.06805510963020342,1.0567125913585032,0.8983271150556411,0.0010706717050980225,0.1640382978000248,0.16296762609492677,0.10609644427012717,0.06953022423587701,0.11506147474530574,0.11792923766609731,1.0,0.0,4.133757598327218,3.6192800970447134,3.87703968699085,2.4446463298563263,2.2926196065531657,2.3529616932290724,3.8460221396929066,2.9371982586076806,3.381648217033722,-29.667911629285992,21.25002838232563,23.55,41.64,14.375916275678819,13.537326123938094,16.2771336
ZnO,1,../data/Structures/Insulators/ZnO_Wurtzite_CollCode_34477.cif,8.0,30.0,22.0,19.0,11.0,8.0,69.0,87.0,18.0,78.0,9.0,69.0,15.9994,65.38,49.380599999999994,40.689699999999995,24.690299999999997,15.9994,54.8,692.68,637.88,373.73999999999995,318.93999999999994,54.8,12.0,16.0,4.0,14.0,2.0,12.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,122.0,56.0,94.0,28.0,66.0,1.65,3.44,1.79,2.545,0.895,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,13.96,4.855,11.5325,2.4275,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,103.0,91.0,12.0,-2.0,2.0,4.0,2.8284271247461903,-23.882486213171806,1.1102230246251565e-16,1.0,0.9999999999999998,0.14228940821087352,0.14228940821087363,1.1102230246251565e-16,0.1422894082108736,2.7755575615628914e-17,1.1154882088955269e-16,0.056090274820564286,1.0,0.0,3.2126591140881,3.2126591140881,3.2126591140881,1.991366,1.9762910138158631,1.9838285069079318,3.2126591140880993,3.2126591140880993,3.2126591140880993,-23.88214309101427,23.882143091014278,17.96439,39.7233,17.276750676947366,14.830564665259496,11.94335914020373
Sm2CuO4,1,../data/Structures/Insulators/Sm2CuO4_CollCode_261377.cif,8.0,62.0,54.0,26.428571428571427,21.061224489795915,8.0,23.0,87.0,64.0,65.42857142857143,24.653061224489793,87.0,15.9994,150.36,134.3606,61.18051428571429,51.63555918367347,15.9994,54.8,1357.77,1302.97,609.5671428571429,634.0195918367347,54.8,3.0,16.0,13.0,11.571428571428571,5.061224489795919,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,198.0,132.0,113.14285714285714,53.877551020408156,66.0,1.17,3.44,2.27,2.5714285714285716,0.9926530612244898,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,6.0,6.0,1.7142857142857142,2.4489795918367347,0.0,6.0,11.0,5.0,7.285714285714286,1.4693877551020407,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.2857142857142856,3.2653061224489797,0.0,1.0,8.0,7.0,3.5714285714285716,2.5306122448979593,2.0,9.105,33.23,24.124999999999996,16.27857142857143,9.686530612244896,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,86.42857142857143,85.0612244897959,12.0,-2.0,3.0,5.0,3.082207001484488,-28.74656945636074,,,,,,,,,,0.20210130043110405,1.0,0.0,3.9144499999999995,3.914449999999999,3.9144499999999995,1.957225000000001,1.9572249999999993,1.9572249999999998,2.9931750000000026,2.7679341396156802,2.8430144264104538,-24.660323682809132,22.083975784360597,20.29239,36.841,12.870021692574946,11.383916852319615,13.104050710477981
Ca2CrOsO6,1,../data/Structures/Insulators/Ca2CrOsO6_RoomT_CollCode_239672.cif,8.0,76.0,68.0,18.8,12.960000000000003,8.0,7.0,87.0,80.0,64.2,27.360000000000003,87.0,15.9994,190.23,174.23059999999998,41.83785,31.710079999999998,15.9994,54.8,3306.0,3251.2,804.48,899.616,54.8,2.0,16.0,14.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,176.0,110.0,103.1,44.519999999999996,66.0,1.0,3.44,2.44,2.65,0.9480000000000001,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.1,1.7600000000000002,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,2.0,22.0,20.0,6.8,3.04,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,1.12,2.0,9.105,37.77,28.665000000000003,15.545000000000002,8.89,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,94.5,99.0,12.0,-2.0,5.0,7.0,3.3733233383160273,-31.645475494900882,0.08491684312798695,1.1349905530740332,0.8015392422577524,0.05922491241070331,0.13866123096883617,0.07943631855813287,0.11490766904920968,0.02552912059283598,0.16060102768092913,0.5838690875571236,1.0,0.0,5.400250138335912,5.400250138335912,5.400250138335912,2.263151971933013,1.6100778462505398,1.9366149090917761,3.2871521663377123,2.738248383246252,2.8637875498841456,-44.292154174511815,28.595164138130073,55.0,70.1,12.433521664528435,2.7410282117257436,11.161795467015322
SrPrO3,1,../data/Structures/Insulators/SrPrO3_CollCode_84882.cif,8.0,59.0,51.0,24.2,19.439999999999998,8.0,8.0,87.0,79.0,57.2,35.760000000000005,87.0,15.9994,140.90765,124.90825,55.30517,47.166923999999995,15.9994,54.8,1204.0,1149.2,483.68,514.656,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,203.0,137.0,119.2,63.84000000000001,66.0,0.95,3.44,2.49,2.48,1.152,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,6.0,4.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,0.0,11.0,11.0,3.4,3.04,2.0,9.105,54.23,45.125,23.444,17.206799999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2.0,4.0,6.0,3.3806170189140663,-32.49420070129605,0.060279974920013836,1.043157623176905,0.8493000626999657,0.018724026535370693,0.1601286079194106,0.1414045813840399,0.11708032141426312,0.04023474772245135,0.10567001280842449,,1.0,0.0,4.278781261352349,4.27435,4.276565630676174,2.2964240079123392,2.215343539653877,2.257315466458397,3.4536748,3.052785006468067,3.223873646962791,-38.84280525450034,21.515630608401377,38.981,57.53,15.181893951934217,7.287515916658765,15.6472040715576
Sr1Ti0.5Fe0.5O3,1,../data/Structures/Insulators/Sr2FeTiO6_CollCode_184373.cif,8.0,38.0,30.0,17.2,11.040000000000001,8.0,8.0,87.0,79.0,63.6,28.079999999999995,87.0,15.9994,87.62,71.62060000000001,37.494839999999996,25.794527999999996,15.9994,54.8,1941.0,1886.2,618.08,675.936,54.8,2.0,16.0,14.0,11.2,5.76,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,195.0,129.0,107.8,50.160000000000004,66.0,0.95,3.44,2.49,2.591,1.0188,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.2,1.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.4,1.44,2.0,9.105,54.23,45.125,19.051,14.071599999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106853333333336,0.3799188533333334,0.0,12.0,229.0,217.0,94.5,99.0,12.0,-2.0,4.0,6.0,3.3218191941495987,-36.56072741423539,0.08415758215809148,1.116671577211843,0.7896060446047714,0.0,0.12240774992748316,0.12240774992748316,0.07344464995648987,0.05875571996519181,0.15000000000000005,,0.0,1.0,3.90005,3.90005,3.90005,1.9500250000000001,1.9500249999999997,1.950025,2.7577518019665948,2.7577518019665943,2.7577518019665943,-45.69970937005754,23.836309276562037,54.91,75.0,16.397829386802737,-0.4691385797749499,11.864256305850024
CaOsO3,1,../data/Structures/Insulators/CaOsO3_CollCode_237732.cif,8.0,76.0,68.0,24.0,20.8,8.0,7.0,87.0,80.0,65.0,26.4,87.0,15.9994,190.23,174.23059999999998,55.66124,53.827504,15.9994,54.8,3306.0,3251.2,917.0799999999999,1034.736,54.8,2.0,16.0,14.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,176.0,110.0,103.6,45.12,66.0,1.0,3.44,2.44,2.7039999999999997,0.8832000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,22.0,20.0,8.4,5.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,37.77,28.665000000000003,15.834999999999999,8.774,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2.0,4.0,6.0,3.3806170189140663,-36.141796016641216,0.07113533758930651,1.0562444910757864,0.8221616560267332,0.012825305073007921,0.14855901187387333,0.1357337068008654,0.10093714438189352,0.04340434643169161,0.1261225662942994,0.2324896341422879,1.0,0.0,3.896298610046463,3.885335,3.8908168050232312,2.0372471496781124,1.9780639679940102,2.0062444840910767,3.320717280006891,2.7929375956666744,2.9212801249335074,-43.95667433100648,23.96526225339167,41.0,55.0,10.299067593876597,12.03370521245074,11.793525324033192
